scorer,DLC_resnet_50_10_tankJan16shuffle1_1030000,DLC_resnet_50_10_tankJan16shuffle1_1030000,DLC_resnet_50_10_tankJan16shuffle1_1030000,DLC_resnet_50_10_tankJan16shuffle1_1030000,DLC_resnet_50_10_tankJan16shuffle1_1030000,DLC_resnet_50_10_tankJan16shuffle1_1030000
bodyparts,head,head,head,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood
259,319.99261474609375,109.50553131103516,0.9999997019767761,263.31256103515625,119.23296356201172,0.9999985694885254
260,319.99261474609375,109.50553131103516,0.9999997019767761,263.31256103515625,119.23296356201172,0.9999985098838806
261,320.0177307128906,109.53418731689453,0.9999997019767761,263.31256103515625,119.23296356201172,0.9999982118606567
262,319.99261474609375,109.53418731689453,0.9999996423721313,263.3911437988281,119.33634185791016,0.9999980926513672
263,319.9379577636719,109.57893371582031,0.9999996423721313,263.6376647949219,119.50597381591797,0.9999983906745911
264,319.93804931640625,109.69821166992188,0.9999995827674866,263.6767883300781,119.58954620361328,0.9999977350234985
265,319.9379577636719,109.71550750732422,0.9999995231628418,263.8140869140625,119.52924346923828,0.9999979734420776
266,319.9379577636719,109.7232666015625,0.9999995231628418,263.8140869140625,119.540771484375,0.9999977946281433
267,319.93804931640625,109.7232666015625,0.9999995231628418,263.8140869140625,119.52924346923828,0.9999977350234985
268,320.01690673828125,109.7232666015625,0.9999996423721313,263.7519226074219,119.52924346923828,0.9999978542327881
269,320.1802673339844,109.67181396484375,0.9999996423721313,263.74200439453125,119.46366119384766,0.999997615814209
270,320.1802673339844,109.67181396484375,0.9999996423721313,263.5503845214844,119.44619750976562,0.9999972581863403
271,320.1802673339844,109.60945892333984,0.9999996423721313,263.5503845214844,119.40603637695312,0.9999973773956299
272,320.118896484375,109.60945892333984,0.9999995827674866,263.5503845214844,119.32990264892578,0.9999974966049194
273,320.001708984375,109.60945892333984,0.9999995231628418,263.5933532714844,119.32990264892578,0.9999978542327881
274,320.001708984375,109.29676818847656,0.9999995827674866,263.6249694824219,119.32990264892578,0.9999979734420776
275,319.9570617675781,109.2798080444336,0.9999995827674866,263.6249694824219,119.3634262084961,0.9999977946281433
276,319.9539794921875,109.26532745361328,0.9999996423721313,263.6249694824219,119.3827133178711,0.9999983310699463
277,319.9539794921875,109.211669921875,0.9999995827674866,263.4968566894531,119.40392303466797,0.9999978542327881
278,319.89495849609375,109.1862564086914,0.9999995231628418,263.4968566894531,119.41128540039062,0.9999983310699463
279,319.85589599609375,109.211669921875,0.9999995827674866,263.4689025878906,119.40392303466797,0.9999985694885254
280,319.85589599609375,109.22368621826172,0.9999995827674866,263.4968566894531,119.40392303466797,0.9999979734420776
281,319.85516357421875,109.211669921875,0.9999995827674866,263.6474609375,119.40392303466797,0.9999980330467224
282,319.85516357421875,109.22368621826172,0.9999995827674866,263.6818542480469,119.40394592285156,0.9999984502792358
283,319.8572998046875,109.24864959716797,0.9999995827674866,263.6474609375,119.40394592285156,0.9999983310699463
284,319.86767578125,109.22368621826172,0.9999995827674866,263.6712951660156,119.63042449951172,0.9999977350234985
285,319.87396240234375,109.24864959716797,0.9999995231628418,263.6474609375,119.63042449951172,0.9999978542327881
286,319.87396240234375,109.24971008300781,0.9999995827674866,263.6712951660156,119.68019104003906,0.999998152256012
287,319.86407470703125,109.2908935546875,0.9999995231628418,263.5798645019531,119.63042449951172,0.9999980926513672
288,319.86407470703125,109.31925201416016,0.9999995231628418,263.49456787109375,119.50137329101562,0.9999973773956299
289,319.86407470703125,109.32292175292969,0.999999463558197,263.46405029296875,119.38987731933594,0.9999979138374329
290,319.86407470703125,109.32292175292969,0.9999995231628418,263.4570007324219,119.43634033203125,0.999997615814209
291,319.88134765625,109.2908935546875,0.9999995231628418,263.4468994140625,119.38987731933594,0.9999974966049194
292,319.89862060546875,109.28263854980469,0.9999995231628418,263.4468994140625,119.37376403808594,0.9999977350234985
293,319.90423583984375,109.26033782958984,0.9999995231628418,263.4468994140625,119.3691177368164,0.9999974370002747
294,319.90618896484375,109.22982025146484,0.9999995827674866,263.49285888671875,119.3690414428711,0.9999978542327881
295,319.9153137207031,109.21338653564453,0.9999996423721313,263.5854187011719,119.3690414428711,0.9999976754188538
296,319.9153137207031,109.21338653564453,0.9999996423721313,263.78155517578125,119.3691177368164,0.9999979734420776
297,319.90423583984375,109.21338653564453,0.9999995827674866,263.7952575683594,119.44349670410156,0.9999978542327881
298,319.9107666015625,109.21338653564453,0.9999995827674866,263.87322998046875,119.4641342163086,0.9999979734420776
299,319.8970642089844,109.2192611694336,0.9999995827674866,263.87322998046875,119.46795654296875,0.9999979734420776
300,319.8931579589844,109.2192611694336,0.9999995827674866,263.87322998046875,119.46795654296875,0.9999982118606567
301,319.8931579589844,109.20670318603516,0.9999996423721313,263.8018493652344,119.4641342163086,0.9999977350234985
302,319.8931579589844,109.21732330322266,0.9999995231628418,263.7025146484375,119.4163589477539,0.9999979138374329
303,319.8931579589844,109.21732330322266,0.9999996423721313,263.628173828125,119.36522674560547,0.9999982118606567
304,319.8797302246094,109.20670318603516,0.9999995827674866,263.6036682128906,119.34872436523438,0.9999974966049194
305,319.8675537109375,109.21732330322266,0.9999996423721313,263.6036682128906,119.34872436523438,0.9999979734420776
306,319.8568115234375,109.22368621826172,0.9999996423721313,263.6036682128906,119.34872436523438,0.9999977946281433
307,319.8437805175781,109.22368621826172,0.9999996423721313,263.628173828125,119.37550354003906,0.999997615814209
308,319.8437805175781,109.20690155029297,0.9999995827674866,263.688232421875,119.39274597167969,0.9999977350234985
309,319.8568115234375,109.20690155029297,0.9999996423721313,263.7080078125,119.39274597167969,0.999997615814209
310,319.8603515625,109.20690155029297,0.9999996423721313,263.7080078125,119.4040298461914,0.9999973177909851
311,319.9010314941406,109.20690155029297,0.9999996423721313,263.7684326171875,119.4040298461914,0.9999972581863403
312,319.9010314941406,109.32311248779297,0.9999996423721313,263.8052673339844,119.53727722167969,0.9999978542327881
313,319.9010314941406,109.32311248779297,0.9999995827674866,263.7684326171875,119.57740020751953,0.9999983310699463
314,319.8800354003906,109.32311248779297,0.9999996423721313,263.7391357421875,119.65776824951172,0.9999980926513672
315,319.87847900390625,109.3059310913086,0.9999995827674866,263.7391357421875,119.65776824951172,0.9999972581863403
316,319.87847900390625,109.29434204101562,0.9999995827674866,263.6951599121094,119.63899230957031,0.9999977350234985
317,319.8800354003906,109.29434204101562,0.9999995827674866,263.622802734375,119.63899230957031,0.9999973773956299
318,319.8910827636719,109.27884674072266,0.9999995231628418,263.57373046875,119.6259536743164,0.9999974966049194
319,319.899169921875,109.27266693115234,0.9999996423721313,263.57373046875,119.6174087524414,0.9999970197677612
320,319.8996887207031,109.24526977539062,0.9999996423721313,263.57373046875,119.60941314697266,0.9999969005584717
321,319.9122619628906,109.24526977539062,0.9999995827674866,263.69866943359375,119.57852935791016,0.9999969005584717
322,319.9242248535156,109.23799133300781,0.9999995231628418,263.8150634765625,119.57562255859375,0.9999974966049194
323,319.9242248535156,109.22232818603516,0.9999995231628418,264.0351257324219,119.55213928222656,0.999997079372406
324,319.9242248535156,109.19047546386719,0.9999995827674866,264.15460205078125,119.41053009033203,0.9999982118606567
325,319.92327880859375,109.15764617919922,0.9999995827674866,264.15460205078125,119.38884735107422,0.9999984502792358
326,319.9148864746094,109.15764617919922,0.9999995231628418,264.15460205078125,119.37799835205078,0.9999982118606567
327,319.90771484375,109.15764617919922,0.9999995231628418,263.9789123535156,119.30152130126953,0.9999978542327881
328,319.883056640625,109.20218658447266,0.9999995231628418,263.890869140625,119.28201293945312,0.999997615814209
329,319.883056640625,109.21720886230469,0.9999995231628418,263.8432922363281,119.28201293945312,0.9999977946281433
330,319.89862060546875,109.22837829589844,0.9999995231628418,263.8432922363281,119.28201293945312,0.9999971389770508
331,319.89862060546875,109.24964141845703,0.9999995231628418,263.890869140625,119.31068420410156,0.9999975562095642
332,319.8999328613281,109.28777313232422,0.999999463558197,263.8432922363281,119.45174407958984,0.9999975562095642
333,319.9286804199219,109.28777313232422,0.999999463558197,263.92657470703125,119.4896240234375,0.9999975562095642
334,319.9320068359375,109.2520523071289,0.9999995231628418,263.92657470703125,119.4896240234375,0.9999973773956299
335,319.9320068359375,109.2520523071289,0.999999463558197,263.8410949707031,119.4987564086914,0.9999978542327881
336,319.9336853027344,109.22350311279297,0.9999996423721313,263.61669921875,119.4987564086914,0.9999982118606567
337,319.9336853027344,109.22109985351562,0.9999995827674866,263.5106506347656,119.64655303955078,0.9999979734420776
338,319.9793701171875,109.22109985351562,0.9999996423721313,263.3885803222656,119.71221160888672,0.9999977350234985
339,319.9880065917969,109.22350311279297,0.9999996423721313,263.4252624511719,119.73303985595703,0.9999978542327881
340,320.00531005859375,109.22350311279297,0.9999995827674866,263.4252624511719,119.73303985595703,0.9999976754188538
341,320.00531005859375,109.22109985351562,0.9999996423721313,263.3885803222656,119.71221160888672,0.9999980330467224
342,320.00531005859375,109.21385955810547,0.9999996423721313,263.4252624511719,119.71221160888672,0.9999979734420776
343,319.953125,109.21385955810547,0.9999995827674866,263.4450988769531,119.7180404663086,0.9999980330467224
344,319.953125,109.21385955810547,0.9999995827674866,263.4500427246094,119.69180297851562,0.9999979138374329
345,319.953125,109.29716491699219,0.9999996423721313,263.5086364746094,119.69026947021484,0.9999978542327881
346,319.9621887207031,109.29716491699219,0.9999995827674866,263.539794921875,119.69026947021484,0.999997615814209
347,319.9621887207031,109.29716491699219,0.9999996423721313,263.6351318359375,119.6772232055664,0.9999978542327881
348,319.9621887207031,109.24740600585938,0.9999995827674866,263.7301940917969,119.67173767089844,0.9999988079071045
349,319.9744873046875,109.22212219238281,0.9999995827674866,263.8451843261719,119.58071899414062,0.9999986886978149
350,319.9744873046875,109.1954574584961,0.9999995827674866,263.8451843261719,119.54840850830078,0.9999979734420776
351,319.9744873046875,109.15758514404297,0.9999996423721313,263.8451843261719,119.54840850830078,0.9999983906745911
352,320.0138244628906,109.12947845458984,0.9999996423721313,263.8451843261719,119.54840850830078,0.9999980926513672
353,320.0138244628906,109.10211944580078,0.9999995827674866,263.87982177734375,119.54840850830078,0.9999980926513672
354,320.0138244628906,109.10211944580078,0.9999995827674866,263.9045715332031,119.48942565917969,0.9999983310699463
355,319.9764099121094,109.10211944580078,0.9999996423721313,264.0836486816406,119.50086212158203,0.9999980926513672
356,319.9764099121094,109.14013671875,0.9999996423721313,264.22509765625,119.50086212158203,0.9999982118606567
357,319.9764099121094,109.14239501953125,0.9999995231628418,264.0836486816406,119.50086212158203,0.9999980926513672
358,320.026123046875,109.14376831054688,0.9999995827674866,264.0836486816406,119.50086212158203,0.9999982118606567
359,320.0386047363281,109.23956298828125,0.9999995827674866,263.80596923828125,119.50086212158203,0.9999974370002747
360,320.0386047363281,109.2581787109375,0.9999996423721313,263.5624084472656,119.44750213623047,0.999998152256012
361,320.0493469238281,109.26918029785156,0.9999997019767761,263.54791259765625,119.43464660644531,0.9999979734420776
362,320.08642578125,109.27830505371094,0.9999996423721313,263.54791259765625,119.42851257324219,0.9999974966049194
363,320.0898132324219,109.27830505371094,0.9999996423721313,263.5624084472656,119.43464660644531,0.999997615814209
364,320.0898132324219,109.27830505371094,0.9999996423721313,263.5790710449219,119.44750213623047,0.9999977946281433
365,320.10174560546875,109.29130554199219,0.9999996423721313,263.5914611816406,119.45246887207031,0.999997615814209
366,320.1053771972656,109.29130554199219,0.9999996423721313,263.5914611816406,119.51338958740234,0.9999978542327881
367,320.1053771972656,109.29130554199219,0.9999996423721313,263.5790710449219,119.51338958740234,0.9999974966049194
368,320.10174560546875,109.28264617919922,0.9999996423721313,263.5914611816406,119.55529022216797,0.9999966025352478
369,320.0820617675781,109.23485565185547,0.9999996423721313,263.6126403808594,119.56155395507812,0.9999976754188538
370,320.0662841796875,109.22542572021484,0.9999996423721313,263.6126403808594,119.53984832763672,0.9999972581863403
371,320.0662841796875,109.1829833984375,0.9999996423721313,263.65985107421875,119.53984832763672,0.9999973773956299
372,320.0234069824219,109.01431274414062,0.9999996423721313,263.8437194824219,119.572509765625,0.9999985694885254
373,320.0115661621094,109.01431274414062,0.9999996423721313,264.3376770019531,119.572509765625,0.999998152256012
374,320.0115661621094,109.01431274414062,0.9999995827674866,264.3376770019531,119.53984832763672,0.9999984502792358
375,320.0543518066406,109.02316284179688,0.9999996423721313,264.3376770019531,119.53715515136719,0.9999983906745911
376,320.0543518066406,109.0437240600586,0.9999996423721313,264.3376770019531,119.53715515136719,0.9999980926513672
377,320.0712585449219,109.05410766601562,0.9999996423721313,264.3376770019531,119.53715515136719,0.9999984502792358
378,320.0714416503906,109.05410766601562,0.9999996423721313,264.3037414550781,119.52153015136719,0.9999985098838806
379,320.082275390625,109.08300018310547,0.9999996423721313,264.3037414550781,119.52153015136719,0.9999986290931702
380,320.0882568359375,109.05410766601562,0.9999996423721313,264.00042724609375,119.42039489746094,0.9999982714653015
381,320.0882568359375,109.07843780517578,0.9999996423721313,263.9644775390625,119.42039489746094,0.9999982118606567
382,320.082275390625,109.08300018310547,0.9999996423721313,263.8648376464844,119.42039489746094,0.9999980926513672
383,320.0221252441406,109.08300018310547,0.9999995827674866,263.843017578125,119.43273162841797,0.9999980926513672
384,319.9945068359375,109.21470642089844,0.9999995827674866,263.7323913574219,119.50064849853516,0.9999980330467224
